ppl,position,thumbnail,source,source_logo,title,link,original,sightengine,deepfake_score
Kamala Harris,89,https://tse3.mm.bing.net/th/id/OIP.kk_BMwcvXxSiyCn3iReZ6gHaHa?w=162&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.scmp.com/news/world/united-states-canada/article/3112049/kamala-harris-biography-net-worth-husband-douglas,,Who is Kamala Harris? | South China Morning …,https://www.bing.com/images/search?view=detailV2&ccid=kk%2fBMwcv&id=365E9612547C0B3A456DB8FFF5A257635C23EE5F&thid=OIP.kk_BMwcvXxSiyCn3iReZ6gHaHa&mediaurl=https%3a%2f%2fcdn.i-scmp.com%2fsites%2fdefault%2ffiles%2fstyles%2f768x768%2fpublic%2fd8%2fimages%2fmethode%2f2020%2f12%2f03%2f9a85544a-3245-11eb-be20-200ca6256645_image_hires_163533.jpg%3fitok%3dpr0APBt1%26v%3d1606984545&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.924fc133072f5f14a2c829f7891799ea%3frik%3dX%252b4jXGNXovX%252fuA%26pid%3dImgRaw%26r%3d0&exph=768&expw=768&q=Kamala+Harris&simid=607987076133766675&FORM=IRPRST&ck=6010C0C0547653C441A1206FC5D64F71&selectedIndex=27&itb=0,https://cdn.i-scmp.com/sites/default/files/styles/768x768/public/d8/images/methode/2020/12/03/9a85544a-3245-11eb-be20-200ca6256645_image_hires_163533.jpg?itok=pr0APBt1&v=1606984545,0.01,9.161473280983046e-05
Kamala Harris,90,https://tse2.mm.bing.net/th/id/OIP.-uKwVkSSge0asFWSVXIKQQHaE8?w=230&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://gabrieladrew.pages.dev/gbbrl-kamala-harris-presidential-run-2025-donate-ddrw/,,Kamala Harris Presidential Run 2025 Donate - Gabriela Drew,https://www.bing.com/images/search?view=detailV2&ccid=%2buKwVkSS&id=B2D05A8AC3E06827BE55754D49A6D2C26438EEA7&thid=OIP.-uKwVkSSge0asFWSVXIKQQHaE8&mediaurl=https%3a%2f%2fd.newsweek.com%2fen%2ffull%2f2433816%2fkamala-harris.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.fae2b056449281ed1ab0559255720a41%3frik%3dp%252b44ZMLSpklNdQ%26pid%3dImgRaw%26r%3d0&exph=1667&expw=2500&q=Kamala+Harris&simid=608007137892846092&FORM=IRPRST&ck=5C3409F2E9F506049C71E75BFAC4FEE8&selectedIndex=28&itb=0,https://d.newsweek.com/en/full/2433816/kamala-harris.jpg,0.02,1.795205935195554e-05
Kamala Harris,91,https://tse1.mm.bing.net/th/id/OIP.ZS418ivZXXIs711Rt4IHTwHaHa?w=153&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.eonline.com/news/1206203/stars-celebrate-kamala-harris-historic-win-as-the-u-s-vice-president,https://tse4.mm.bing.net/th/id/ODF.aDDPL1aRP8PrYBknF4vrRQ?w=12&h=12&c=7&rs=1&p=0&r=0&o=7&pid=1.7&rm=3,Stars Celebrate Kamala Harris' Histor…,https://www.bing.com/images/search?view=detailV2&ccid=ZS418ivZ&id=3C3536E7367844B6B67497F75E36BD76B918DAE7&thid=OIP.ZS418ivZXXIs711Rt4IHTwHaHa&mediaurl=https%3a%2f%2fakns-images.eonline.com%2feol_images%2fEntire_Site%2f2020107%2frs_1200x1200-201107114351-1200-kamala-harris.cm.11720.jpg%3ffit%3daround%7c1080%3a1080%26output-quality%3d90%26crop%3d1080%3a1080%3bcenter%2ctop&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.652e35f22bd95d722cef5d51b782074f%3frik%3d59oYuXa9Nl73lw%26pid%3dImgRaw%26r%3d0&exph=1080&expw=1080&q=Kamala+Harris&simid=608007017640834894&FORM=IRPRST&ck=9932A1A9D113CD43B3A2CA91E0C9AC9F&selectedIndex=29&itb=0,"https://akns-images.eonline.com/eol_images/Entire_Site/2020107/rs_1200x1200-201107114351-1200-kamala-harris.cm.11720.jpg?fit=around|1080:1080&output-quality=90&crop=1080:1080;center,top",0.01,1.1228725270484574e-05
Kamala Harris,92,https://tse2.mm.bing.net/th/id/OIP.hNEnL_r4JDGA0jqijMj5gwHaEK?w=234&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.bbc.co.uk/news/articles/c2501n5rvvno,,Who is Kamala Harris? The many identities of the first woman VP,https://www.bing.com/images/search?view=detailV2&ccid=hNEnL%2fr4&id=205CFF5FE537CFD7EFB1EFBBA6C6F706896D7940&thid=OIP.hNEnL_r4JDGA0jqijMj5gwHaEK&mediaurl=https%3a%2f%2fichef.bbci.co.uk%2fnews%2f2048%2fcpsprodpb%2f5272%2flive%2fa3588290-5113-11ef-8761-dbbf15f0eebf.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.84d1272ffaf8243180d23aa28cc8f983%3frik%3dQHltiQb3xqa77w%26pid%3dImgRaw%26r%3d0&exph=1152&expw=2048&q=Kamala+Harris&simid=608022956251894766&FORM=IRPRST&ck=8D1A9A0BC21B1282117BB3E29B629DEA&selectedIndex=30&itb=0,https://ichef.bbci.co.uk/news/2048/cpsprodpb/5272/live/a3588290-5113-11ef-8761-dbbf15f0eebf.jpg,0.01,5.172509531803371e-08
Kamala Harris,93,https://tse4.mm.bing.net/th/id/OIP.r6pZgzBHVEMPRB_mrFfthwHaEK?w=273&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.indystar.com/story/news/politics/elections/2024/07/24/kamala-harris-in-indianapolis-takeaways-from-vp-visit/74512864007/,,VP Kamala Harris in Indianapolis: 'There's so much at stake in this moment.',https://www.bing.com/images/search?view=detailV2&ccid=r6pZgzBH&id=F020C035CC1B18C5D77AFBB7A1107F6DB3E2F4D5&thid=OIP.r6pZgzBHVEMPRB_mrFfthwHaEK&mediaurl=https%3a%2f%2fwww.indystar.com%2fgcdn%2fauthoring%2fauthoring-images%2f2024%2f07%2f24%2fPIND%2f74528941007-240724-kamala-ct-001.JPG%3fcrop%3d8190%2c4607%2cx0%2cy576%26width%3d3200%26height%3d1801%26format%3dpjpg%26auto%3dwebp&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.afaa5983304754430f441fe6ac57ed87%3frik%3d1fTis21%252fEKG3%252bw%26pid%3dImgRaw%26r%3d0&exph=1801&expw=3200&q=Kamala+Harris&simid=608023798094109288&FORM=IRPRST&ck=C02666B6ACB1E604FC4C798EF57A4A59&selectedIndex=31&itb=0,"https://www.indystar.com/gcdn/authoring/authoring-images/2024/07/24/PIND/74528941007-240724-kamala-ct-001.JPG?crop=8190,4607,x0,y576&width=3200&height=1801&format=pjpg&auto=webp",0.01,5.571600922849029e-07
Kamala Harris,94,https://tse3.mm.bing.net/th/id/OIP.B5aqDWwxE-FlXpiVQcAPjgHaE8?w=306&h=204&c=7&r=0&o=7&pid=1.7&rm=3,https://www.rawstory.com/kamala-harris-electoral-college/,,Winning these 2 states would make Harris or Trump 'overwhelming ...,https://www.bing.com/images/search?view=detailV2&ccid=B5aqDWwx&id=8423973C135AAC44DEE7945618E5FD645D45BE1D&thid=OIP.B5aqDWwxE-FlXpiVQcAPjgHaE8&mediaurl=https%3a%2f%2fwww.rawstory.com%2fmedia-library%2fkamala-harris.jpg%3fid%3d53495878%26width%3d1200%26height%3d800&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.0796aa0d6c3113e1655e989541c00f8e%3frik%3dHb5FXWT95RhWlA%26pid%3dImgRaw%26r%3d0&exph=800&expw=1200&q=Kamala+Harris&simid=607994390468121541&FORM=IRPRST&ck=D67A985068B689DC851602E8E4585DD1&selectedIndex=32&itb=0,https://www.rawstory.com/media-library/kamala-harris.jpg?id=53495878&width=1200&height=800,0.01,1.5786716176080517e-05
Kamala Harris,95,https://tse4.mm.bing.net/th/id/OIP.LGOv4fhyD875CAOQTgCLWwHaE8?w=306&h=204&c=7&r=0&o=7&pid=1.7&rm=3,https://19thnews.org/2023/02/biden-harris-running-mate-2024-speculation/,,Biden running mate 2024: Could the president replace Kamala Harris?,https://www.bing.com/images/search?view=detailV2&ccid=LGOv4fhy&id=8A2CE35C386E395219678EEDDBD26712BB8A448D&thid=OIP.LGOv4fhyD875CAOQTgCLWwHaE8&mediaurl=https%3a%2f%2f19thnews.org%2fwp-content%2fuploads%2f2023%2f01%2fGettyImages-1246454820_1800x1200.jpeg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.2c63afe1f8720fcef90803904e008b5b%3frik%3djUSKuxJn0tvtjg%26pid%3dImgRaw%26r%3d0&exph=1200&expw=1800&q=Kamala+Harris&simid=608018949086064121&FORM=IRPRST&ck=31E05D320D4CFE1226D45C97C93EEB49&selectedIndex=33&itb=0,https://19thnews.org/wp-content/uploads/2023/01/GettyImages-1246454820_1800x1200.jpeg,0.01,2.4604185000498546e-07
Kamala Harris,96,https://tse1.mm.bing.net/th/id/OIP.AgdplCFFzUxfHwfF63gk_AHaE8?w=306&h=204&c=7&r=0&o=7&pid=1.7&rm=3,https://www.bloomberg.com/news/articles/2024-07-28/harris-favorability-rating-rises-to-43-in-abc-news-ipsos-poll,,Harris’ Favorability Rating Rises to 43% in ABC News/Ipsos Poll - Bloomberg,https://www.bing.com/images/search?view=detailV2&ccid=AgdplCFF&id=8A80B46610747E4AFF62CC8DAF5E6FC4133893C1&thid=OIP.AgdplCFFzUxfHwfF63gk_AHaE8&mediaurl=https%3a%2f%2fassets.bwbx.io%2fimages%2fusers%2fiqjWHBFdfxIU%2fi4qLWYZTLyi4%2fv1%2f-1x-1.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.020769942145cd4c5f1f07c5eb7824fc%3frik%3dwZM4E8RvXq%252bNzA%26pid%3dImgRaw%26r%3d0&exph=1467&expw=2200&q=Kamala+Harris&simid=608005686233610080&FORM=IRPRST&ck=331F597BC1830C7981CDBF2D783AF127&selectedIndex=34&itb=0,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/i4qLWYZTLyi4/v1/-1x-1.jpg,0.01,3.2698654894858237e-09
JD Vance,1,https://tse3.mm.bing.net/th/id/OIP.reXMp6ytlimtnSlQtyjakAHaFj?w=256&h=192&c=7&r=0&o=7&pid=1.7&rm=3,https://people.com/politics/jd-vance-defends-comments-about-people-staying-unhappy-even-violent-marriages/,,J.D. Vance Explains Comments About People Staying in Unhappy Marriages,https://www.bing.com/images/search?view=detailV2&ccid=reXMp6yt&id=534E389389D0D930362234C8A2F53AB2A29EBC7A&thid=OIP.reXMp6ytlimtnSlQtyjakAHaFj&mediaurl=https%3a%2f%2fpeople.com%2fthmb%2fwZGdlXqPTq-W9K7sKsKy_zKQtko%3d%2f1581x1186%2ffilters%3afill(auto%2c1)%2fjd-vance-6a79624340d54afeb32ca4a0f5cdd9b8.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.ade5cca7acad9629ad9d2950b728da90%3frik%3deryeorI69aLINA%26pid%3dImgRaw%26r%3d0&exph=1186&expw=1581&q=JD+Vance&simid=608041755345173409&FORM=IRPRST&ck=1F2CB7461672A6949A61E27FEEA81E6A&selectedIndex=0&itb=0,"https://people.com/thmb/wZGdlXqPTq-W9K7sKsKy_zKQtko=/1581x1186/filters:fill(auto,1)/jd-vance-6a79624340d54afeb32ca4a0f5cdd9b8.jpg",0.01,0.00015818593965377659
JD Vance,2,https://tse4.mm.bing.net/th/id/OIP.EY9cXoS2J9TwI5c5wWKNowHaE8?w=288&h=192&c=7&r=0&o=7&pid=1.7&rm=3,https://www.wishtv.com/news/election/trump-backed-jd-vance-retains-gop-us-senate-seat-in-ohio/,,Trump-backed JD Vance retains GOP US Senate seat in Ohio - Indianapolis ...,https://www.bing.com/images/search?view=detailV2&ccid=EY9cXoS2&id=5810567BC63F1404F27CBC527EA361310FDAFBB2&thid=OIP.EY9cXoS2J9TwI5c5wWKNowHaE8&mediaurl=https%3a%2f%2fwww.wishtv.com%2fwp-content%2fuploads%2f2022%2f11%2fAP22291707798707.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.118f5c5e84b627d4f0239739c1628da3%3frik%3dsvvaDzFho35SvA%26pid%3dImgRaw%26r%3d0&exph=1387&expw=2080&q=JD+Vance&simid=607999200831224330&FORM=IRPRST&ck=D5C078EABE5899B052F97D611587CDFB&selectedIndex=1&itb=0,https://www.wishtv.com/wp-content/uploads/2022/11/AP22291707798707.jpg,0.01,6.0381635194062255e-06
JD Vance,3,https://tse3.mm.bing.net/th/id/OIP.MAHHCIwr_YuHaDO7CP5t3wHaE7?w=288&h=192&c=7&r=0&o=7&pid=1.7&rm=3,https://nypost.com/2021/07/02/venture-capitalist-j-d-vance-enters-senate-race-in-ohio/,,Venture capitalist J.D. Vance enters Senate race in Ohio,https://www.bing.com/images/search?view=detailV2&ccid=MAHHCIwr&id=83F1E4C534BC463BF44052FA0460266186E9CF59&thid=OIP.MAHHCIwr_YuHaDO7CP5t3wHaE7&mediaurl=https%3a%2f%2fnypost.com%2fwp-content%2fuploads%2fsites%2f2%2f2021%2f07%2fjd-vance-ohio-01.jpg%3fquality%3d90%26strip%3dall&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.3001c7088c2bfd8b876833bb08fe6ddf%3frik%3dWc%252fphmEmYAT6Ug%26pid%3dImgRaw%26r%3d0&exph=1333&expw=2000&q=JD+Vance&simid=608003530149493758&FORM=IRPRST&ck=DEFF0C2AA8BD0071FC9101FD63BDF358&selectedIndex=2&itb=0,https://nypost.com/wp-content/uploads/sites/2/2021/07/jd-vance-ohio-01.jpg?quality=90&strip=all,0.01,1.0766189006972127e-06
JD Vance,4,https://tse1.mm.bing.net/th/id/OIP.Iv8uvlNNVrUh2W80xhn40QHaJl?w=148&h=192&c=7&r=0&o=7&pid=1.7&rm=3,https://eu.wikipedia.org/wiki/J.D._Vance,,"J.D. Vance - Wikipedia, entziklop…",https://www.bing.com/images/search?view=detailV2&ccid=Iv8uvlNN&id=2A2DEDE91B5E767E71C54D0823AE9E513C5CB4CF&thid=OIP.Iv8uvlNNVrUh2W80xhn40QHaJl&mediaurl=https%3a%2f%2fupload.wikimedia.org%2fwikipedia%2fcommons%2fthumb%2f8%2f82%2fVancePortrait.jpg%2f1200px-VancePortrait.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.22ff2ebe534d56b521d96f34c619f8d1%3frik%3dz7RcPFGeriMITQ%26pid%3dImgRaw%26r%3d0&exph=1553&expw=1200&q=JD+Vance&simid=608033178316927090&FORM=IRPRST&ck=41AF6A262D65FCAC8E473E393D9B3A68&selectedIndex=3&itb=0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/VancePortrait.jpg/1200px-VancePortrait.jpg,0.01,2.366811457932272e-07
JD Vance,5,https://tse1.mm.bing.net/th/id/OIP.aHY2rDt6kg7xqerl0ozSrgHaE8?w=262&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://whyy.org/articles/jd-vance-abortion-immigration-ukraine-jan-6/,,Where J.D. Vance stands on key issues - WHYY,https://www.bing.com/images/search?view=detailV2&ccid=aHY2rDt6&id=AF633CE30487BDF4618F0F3049F4F77D39781464&thid=OIP.aHY2rDt6kg7xqerl0ozSrgHaE8&mediaurl=https%3a%2f%2fwhyy.org%2fwp-content%2fuploads%2f2024%2f07%2fjd-vance-npr-2024-07-17.jpeg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.687636ac3b7a920ef1a9eae5d28cd2ae%3frik%3dZBR4OX339EkwDw%26pid%3dImgRaw%26r%3d0&exph=1200&expw=1800&q=JD+Vance&simid=608047948681972954&FORM=IRPRST&ck=3F863F106D3F4926B518ED526A3BC5E9&selectedIndex=4&itb=0,https://whyy.org/wp-content/uploads/2024/07/jd-vance-npr-2024-07-17.jpeg,0.01,2.2389504010789096e-05
JD Vance,6,https://tse4.mm.bing.net/th/id/OIP.KBQ3sDRvN_VQm0nCZrP8zgHaE8?w=262&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.tpsearchtool.com/images/j-d-vance-2021-biography-age-net-worth-wife-kids-book-birthday,,J D Vance 2021 Biography Age Net Worth Wife Kids Book Birthday Images,https://www.bing.com/images/search?view=detailV2&ccid=KBQ3sDRv&id=57D7162EA74137D42BF9C8522E7A5C69E3813026&thid=OIP.KBQ3sDRvN_VQm0nCZrP8zgHaE8&mediaurl=https%3a%2f%2fapi.time.com%2fwp-content%2fuploads%2f2021%2f07%2fJD-Vance-Ohio-Senate.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.281437b0346f37f5509b49c266b3fcce%3frik%3dJjCB42lcei5SyA%26pid%3dImgRaw%26r%3d0&exph=1600&expw=2400&q=JD+Vance&simid=607993140631910598&FORM=IRPRST&ck=A46830690044AB08F18A38A0E2AAEB57&selectedIndex=5&itb=0,https://api.time.com/wp-content/uploads/2021/07/JD-Vance-Ohio-Senate.jpg,0.01,2.7543865854795513e-08
JD Vance,7,https://tse4.mm.bing.net/th/id/OIP.6nLcnWgFb48aGOzs3Mk82wHaE8?w=263&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://ohiocapitaljournal.com/2022/11/09/republican-j-d-vance-wins-ohios-open-u-s-senate-seat/,,Republican J.D. Vance wins Ohio's open U.S. Senate seat • Ohio Capital ...,https://www.bing.com/images/search?view=detailV2&ccid=6nLcnWgF&id=DDA624AAFDA413B6D9073BF8C7408426F50A41B7&thid=OIP.6nLcnWgFb48aGOzs3Mk82wHaE8&mediaurl=https%3a%2f%2fohiocapitaljournal.com%2fwp-content%2fuploads%2f2022%2f10%2f20221019__R321226-scaled.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.ea72dc9d68056f8f1a18ececdcc93cdb%3frik%3dt0EK9SaEQMf4Ow%26pid%3dImgRaw%26r%3d0&exph=1707&expw=2560&q=JD+Vance&simid=608040531254395788&FORM=IRPRST&ck=481A735A92B32E51115A26AAFC202914&selectedIndex=6&itb=0,https://ohiocapitaljournal.com/wp-content/uploads/2022/10/20221019__R321226-scaled.jpg,0.01,1.5708583589457703e-07
JD Vance,8,https://tse4.mm.bing.net/th/id/OIP.Q8cq7GgxMdF7gpKbCR52rwHaE8?w=306&h=204&c=7&r=0&o=7&pid=1.7&rm=3,https://www.osvnews.com/how-will-jd-vances-faith-affect-his-vice-presidential-role/,,How will JD Vance’s newly found Catholic faith affect his vice ...,https://www.bing.com/images/search?view=detailV2&ccid=Q8cq7Ggx&id=23B41E70EFF3CADE2F48102F1B4627A0FCEF20E0&thid=OIP.Q8cq7GgxMdF7gpKbCR52rwHaE8&mediaurl=https%3a%2f%2fwww.osvnews.com%2fwp-content%2fuploads%2f2025%2f01%2f20241114T1445-CATHOLIC-VP-VANCE-1785119-scaled.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.43c72aec683131d17b82929b091e76af%3frik%3d4CDv%252fKAnRhsvEA%26pid%3dImgRaw%26r%3d0&exph=1707&expw=2560&q=JD+Vance&simid=608017132268907675&FORM=IRPRST&ck=C5C57503D4D29466B99EF8ADAE4BD745&selectedIndex=7&itb=0,https://www.osvnews.com/wp-content/uploads/2025/01/20241114T1445-CATHOLIC-VP-VANCE-1785119-scaled.jpg,0.01,0.0006385121960192919
JD Vance,9,https://tse4.mm.bing.net/th/id/OIP.QcGYMoRZJtmUO4sWy-PEfwHaE8?w=307&h=204&c=7&r=0&o=7&pid=1.7&rm=3,https://abcnews.go.com/Politics/vance-win-ohio-caps-banner-day-trump-analysis/story?id=84448633,,2022 midterm primaries 05.03.2022,https://www.bing.com/images/search?view=detailV2&ccid=QcGYMoRZ&id=C97BC5C60D54D7F360EE3AA46D445D7FBEF7C9DF&thid=OIP.QcGYMoRZJtmUO4sWy-PEfwHaE8&mediaurl=https%3a%2f%2fs.abcnews.com%2fimages%2fPolitics%2felection-jd-vance-01-gty-llr-220503_1651629030757_hpMain.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.41c19832845926d9943b8b16cbe3c47f%3frik%3d38n3vn9dRG2kOg%26pid%3dImgRaw%26r%3d0&exph=1728&expw=2592&q=JD+Vance&simid=608044714549335391&FORM=IRPRST&ck=2957232BCF3F2275B5748200A4716E39&selectedIndex=8&itb=0,https://s.abcnews.com/images/Politics/election-jd-vance-01-gty-llr-220503_1651629030757_hpMain.jpg,0.01,9.490734100836562e-07
JD Vance,10,https://tse4.mm.bing.net/th/id/OIP.wfhzh2xNOhrkI_dz0ikhsQHaE8?w=306&h=204&c=7&r=0&o=7&pid=1.7&rm=3,https://www.yahoo.com/news/jd-vance-what-to-know-about-trumps-pick-for-vice-president-194331486.html?tsnla=123d5dc3-114b-4502-9ed5-3265fb09b0bc,,JD Vance: What to know about Trump’s pick for vice president,https://www.bing.com/images/search?view=detailV2&ccid=wfhzh2xN&id=7F3126CCA65E64DD5E5B533B55BF401F0C2403D8&thid=OIP.wfhzh2xNOhrkI_dz0ikhsQHaE8&mediaurl=https%3a%2f%2fs.yimg.com%2fny%2fapi%2fres%2f1.2%2f1VTHjGMDwXmhFpbRsbRztg--%2fYXBwaWQ9aGlnaGxhbmRlcjt3PTEyNDI7aD04Mjg-%2fhttps%3a%2f%2fs.yimg.com%2fos%2fcreatr-uploaded-images%2f2024-07%2fbdfa38c0-42de-11ef-b43d-2d32b9777e7b&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.c1f873876c4d3a1ae423f773d22921b1%3frik%3d2AMkDB9Av1U7Uw%26pid%3dImgRaw%26r%3d0&exph=828&expw=1242&q=JD+Vance&simid=608000837158709991&FORM=IRPRST&ck=ACD8DC1CB9417D9878DB7DAB11D61BC6&selectedIndex=9&itb=0,https://s.yimg.com/ny/api/res/1.2/1VTHjGMDwXmhFpbRsbRztg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyNDI7aD04Mjg-/https://s.yimg.com/os/creatr-uploaded-images/2024-07/bdfa38c0-42de-11ef-b43d-2d32b9777e7b,0.01,8.618142601335421e-05
JD Vance,11,https://ts4.mm.bing.net/th?id=OIP._A18VD3mBdfi18dpsdwKoAHaHa&pid=15.1,,,,https://www.bing.com/images/search?q=jd+vance+hillbilly+elegy&FORM=IVCLTL,https://m.media-amazon.com/images/I/91msyEtrbnL._SL1500_.jpg,0.01,
JD Vance,12,https://ts4.mm.bing.net/th?id=OIP._A18VD3mBdfi18dpsdwKoAHaHa&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=0902522F014BE63091CD35663EC173D4BD4A4703&thid=OIP._A18VD3mBdfi18dpsdwKoAHaHa&mediaurl=https%3a%2f%2fm.media-amazon.com%2fimages%2fI%2f91msyEtrbnL._SL1500_.jpg&exph=1500&expw=1500&q=jd+vance+hillbilly+elegy&simid=608052488482539035&ck=4BC8E313924F0E82D2A4C1CFFF5C322C&itb=0&FORM=IVCLIG,https://m.media-amazon.com/images/I/91msyEtrbnL._SL1500_.jpg,0.01,
JD Vance,13,https://ts4.mm.bing.net/th?id=OIP.EptsENEsjp5pSBi9ltnA4gHaLM&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=875992225467CF6B24F5934C034EC831E3224D3E&thid=OIP.EptsENEsjp5pSBi9ltnA4gHaLM&mediaurl=https%3a%2f%2f2.bp.blogspot.com%2f-z_M6G2dhfak%2fV96QYSVc16I%2fAAAAAAAAAjw%2feissta3Hb_UYodKIDmByM4h8DpFMuWVxACLcB%2fs1600%2fHillbilly%252BElegy.jpg&exph=1600&expw=1059&q=jd+vance+hillbilly+elegy&simid=608038151806664879&ck=A5F71E7471CB1C64A27A8EAA24F86835&itb=0&FORM=IVCLIG,https://2.bp.blogspot.com/-z_M6G2dhfak/V96QYSVc16I/AAAAAAAAAjw/eissta3Hb_UYodKIDmByM4h8DpFMuWVxACLcB/s1600/Hillbilly%2BElegy.jpg,0.01,
JD Vance,14,https://ts1.mm.bing.net/th?id=OIP.7AHzcsfJ3Kk6ITdGZsI9dQAAAA&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=3FFB4158EF8745AAADDDC649E8D5106956AF284B&thid=OIP.7AHzcsfJ3Kk6ITdGZsI9dQAAAA&mediaurl=https%3a%2f%2fblackwells.co.uk%2fjacket%2fl%2f9780008221096.jpg&exph=643&expw=400&q=jd+vance+hillbilly+elegy&simid=607995773464755272&ck=FD8E84035D00807504BD5EB80521F2F4&itb=0&FORM=IVCLIG,https://blackwells.co.uk/jacket/l/9780008221096.jpg,0.01,
JD Vance,15,https://ts1.mm.bing.net/th?id=OIP.8imVps9goO-Kl42TXGcxHQHaLi&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=2DF9B4C9AB6A25D1F3B2778ED375C2128B9A998B&thid=OIP.8imVps9goO-Kl42TXGcxHQHaLi&mediaurl=https%3a%2f%2fmedia1.popsugar-assets.com%2ffiles%2fthumbor%2fts70DIJVfo-RLd3QTI93jkG_X_0%2ffit-in%2f1024x1024%2ffilters%3aformat_auto-!!-%3astrip_icc-!!-%2f2019%2f12%2f02%2f791%2fn%2f44701584%2fe92a658baa261134_91ht6Q2op1L%2fi%2fHillbilly-Elegy-by-JD-Vance.jpg&exph=1024&expw=657&q=jd+vance+hillbilly+elegy&simid=608008147213687460&ck=05434592F90E062FB5BDE9CE5A78DA20&itb=0&FORM=IVCLIG,https://media1.popsugar-assets.com/files/thumbor/ts70DIJVfo-RLd3QTI93jkG_X_0/fit-in/1024x1024/filters:format_auto-!!-:strip_icc-!!-/2019/12/02/791/n/44701584/e92a658baa261134_91ht6Q2op1L/i/Hillbilly-Elegy-by-JD-Vance.jpg,0.01,
JD Vance,16,https://ts4.mm.bing.net/th?id=OIP.xPolt5hUTS4OOQpE9quFHQHaLV&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=B40060979789E25E8F8C2CA6871576E4374B23C9&thid=OIP.xPolt5hUTS4OOQpE9quFHQHaLV&mediaurl=https%3a%2f%2fimages.wehkamp.nl%2fi%2fwehkamp%2f16607384_pb_01%2fhillbilly-elegy-j-d-vance-9780008410964.jpg%3fw%3d1200%26qlt%3d75&exph=1837&expw=1200&q=jd+vance+hillbilly+elegy&simid=608036180491898131&ck=F8DAEA74F8DE28710D516E092F386354&itb=0&FORM=IVCLIG,https://images.wehkamp.nl/i/wehkamp/16607384_pb_01/hillbilly-elegy-j-d-vance-9780008410964.jpg?w=1200&qlt=75,0.01,
JD Vance,17,https://ts1.mm.bing.net/th?id=OIP.fCBLUIN49VvatOZpW6XK2wHaE8&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=BF475E1D2B54F6FAD296977F7CA102991E8D40F9&thid=OIP.fCBLUIN49VvatOZpW6XK2wHaE8&mediaurl=https%3a%2f%2fpeople.com%2fthmb%2fMjpnSl6HLcJJGHLTt0tSw-h1Vkk%3d%2f1500x0%2ffilters%3ano_upscale%2528%2529%3amax_bytes%2528150000%2529%3astrip_icc%2528%2529%3afocal%2528749x0%3a751x2%2529%2fJD-Vance-Hillbilly-Elegy-tout-071524-350143d56ff64028b1b61c384b030800.jpg&exph=1000&expw=1500&q=jd+vance+hillbilly+elegy&simid=607994338908848852&ck=1E7A20E75DC27BA2E4ADA6180E32B69A&itb=0&FORM=IVCLIG,https://people.com/thmb/MjpnSl6HLcJJGHLTt0tSw-h1Vkk=/1500x0/filters:no_upscale%28%29:max_bytes%28150000%29:strip_icc%28%29:focal%28749x0:751x2%29/JD-Vance-Hillbilly-Elegy-tout-071524-350143d56ff64028b1b61c384b030800.jpg,0.01,0.00013375375419855118
